2.0
6.21
8.73
10.24
15.59
21.65
24.08
28.41
28.23
31.31
28.8
38.4
49.91
46.28
47.71
60.31
50.45
58.41
56.69
79.78
78.64
74.46
83.66
92.05
89.08
97.91
106.05
79.93
86.81
100.49
82.07
95.1
95.0
96.69
99.99
105.96
134.34
109.44
142.4
