0.07
0.15
0.37
0.69
1.0
1.17
0.65
0.57
0.89
1.22
1.2
1.58
1.4
1.88
1.29
1.69
2.33
1.92
1.96
1.98
1.93
1.83
2.41
3.45
3.04
2.73
3.95
2.15
3.32
2.9
3.79
3.66
4.49
4.63
3.71
3.0
4.5
5.53
3.48
