0.0
0.0
0.0
0.0
0.74
2.83
2.69
3.38
6.5
4.94
8.75
9.69
10.83
10.93
12.17
12.66
13.03
12.18
12.58
14.23
15.6
14.51
17.69
16.85
19.09
23.42
24.45
23.93
25.54
30.46
22.51
23.24
29.79
34.95
29.02
39.92
42.13
40.47
32.34
29.44
32.12
48.57
37.38
48.2
50.03
35.69
47.18
50.01
40.51
40.02
45.85
54.19
40.35
45.39
58.82
55.72
57.54
64.65
45.76
65.63
49.71
74.29
60.06
70.41
74.66
57.26
72.96
55.38
65.73
54.84
64.49
79.0
85.24
87.86
78.27
68.25
85.77
89.06
74.58
67.52
64.45
68.89
96.83
93.95
91.65
67.61
72.56
70.92
97.12
101.92
70.14
100.42
97.48
114.4
93.58
101.14
107.94
98.66
82.37
102.85
96.0
92.56
96.49
121.44
117.62
130.9
128.16
119.44
88.92
119.63
128.76
96.76
94.59
104.9
129.77
95.09
113.4
104.77
110.31
101.28
110.12
107.67
136.01
117.28
133.45
106.85
116.66
105.74
142.27
107.57
148.46
154.33
135.59
151.48
145.28
150.53
154.48
158.89
118.89
125.88
145.39
143.87
158.92
154.44
136.6
123.08
143.51
160.12
154.5
156.43
161.78
140.34
177.01
153.89
135.25
150.68
155.18
151.61
156.36
170.75
188.0
134.91
170.94
157.25
173.4
192.7
168.72
197.34
162.96
179.63
200.54
197.76
162.98
145.72
159.09
198.4
204.67
193.64
207.82
174.35
151.38
183.33
195.99
179.3
159.72
179.67
180.62
173.17
175.33
