1.66
6.43
9.37
11.95
12.51
22.38
24.01
22.41
30.84
30.77
33.87
47.36
45.71
55.39
37.7
52.85
61.33
71.55
55.01
66.99
59.93
62.03
61.25
79.92
85.97
72.4
75.35
112.15
91.3
82.43
111.65
93.56
104.7
126.77
98.42
110.5
138.67
118.58
117.99
